"state","state_abb","date","candidate","col","row","actual","biden_share","sanders_share","other_share"
"Pennsylvania","PA",2020-04-28,"Biden",9,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",10,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",11,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",12,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",13,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",14,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",15,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",16,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",17,147,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",1,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",2,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",3,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",4,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",5,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",6,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",7,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",8,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",9,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",10,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",11,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",12,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",13,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",14,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",15,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",16,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",17,148,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",1,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",2,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",3,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",4,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",5,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",6,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",7,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",8,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",9,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",10,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",11,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",12,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",13,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",14,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",15,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",16,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",17,149,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",1,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",2,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",3,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",4,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",5,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",6,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",7,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",8,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",9,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",10,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",11,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",12,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",13,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",14,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",15,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",16,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",17,150,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",7,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",8,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",9,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",10,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",11,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",12,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",13,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",14,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",15,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",16,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Biden",17,151,FALSE,1,0,0
"Pennsylvania","PA",2020-04-28,"Sanders",18,144,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",19,144,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",20,144,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",21,144,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",22,144,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",23,144,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",24,144,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",18,145,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",19,145,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",20,145,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",21,145,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",22,145,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",23,145,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",24,145,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",18,146,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",19,146,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",20,146,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",21,146,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",22,146,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",23,146,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",24,146,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",18,147,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",19,147,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",20,147,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",21,147,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",22,147,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",23,147,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",24,147,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",18,148,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",19,148,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",20,148,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",21,148,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",22,148,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",23,148,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",24,148,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",18,149,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",19,149,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",20,149,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",21,149,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",22,149,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",23,149,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",24,149,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",18,150,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",19,150,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",20,150,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",21,150,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",22,150,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",23,150,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",24,150,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",19,151,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Sanders",20,151,FALSE,0,1,0
"Pennsylvania","PA",2020-04-28,"Split",18,151,FALSE,0.022,0.978,0
"Puerto Rico","PR",2020-04-26,"Biden",1,114,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",1,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",2,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",3,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",4,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",5,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",6,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",7,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",8,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",9,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",10,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",11,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",12,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",13,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",14,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",15,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",16,115,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",1,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",2,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",3,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",4,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",5,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",6,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",7,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",8,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",9,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",10,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",11,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",12,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",13,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",14,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",15,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",16,116,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Biden",16,117,FALSE,1,0,0
"Puerto Rico","PR",2020-04-26,"Sanders",17,115,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",18,115,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",19,115,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",20,115,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",21,115,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",22,115,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",23,115,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",24,115,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",17,116,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",18,116,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",19,116,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",20,116,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",21,116,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",22,116,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",23,116,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Sanders",24,116,FALSE,0,1,0
"Puerto Rico","PR",2020-04-26,"Split",17,117,FALSE,0.539,0.461,0
"Rhode Island","RI",2020-04-28,"Biden",3,151,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",4,151,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",5,151,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",6,151,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",6,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",7,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",8,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",9,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",10,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",11,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",12,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",13,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",14,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",15,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",16,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Biden",17,152,FALSE,1,0,0
"Rhode Island","RI",2020-04-28,"Sanders",21,151,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Sanders",22,151,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Sanders",23,151,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Sanders",24,151,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Sanders",19,152,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Sanders",20,152,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Sanders",21,152,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Sanders",22,152,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Sanders",23,152,FALSE,0,1,0
"Rhode Island","RI",2020-04-28,"Split",18,152,FALSE,0.071,0.929,0
"South Carolina","SC",2020-02-29,"Biden",1,5,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",2,5,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",3,5,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",4,5,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",5,5,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",6,5,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",7,5,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",8,5,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",1,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",2,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",3,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",4,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",5,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",6,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",7,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",8,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",9,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",10,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",11,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",12,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",13,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",14,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",15,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",16,6,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",1,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",2,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",3,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",4,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",5,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",6,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",7,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",8,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",9,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",10,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",11,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",12,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",13,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",14,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Biden",15,7,TRUE,1,0,0
"South Carolina","SC",2020-02-29,"Sanders",23,3,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",24,3,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",22,4,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",23,4,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",24,4,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",19,5,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",20,5,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",21,5,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",22,5,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",23,5,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",24,5,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",17,6,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",18,6,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",19,6,TRUE,0,1,0
"South Carolina","SC",2020-02-29,"Sanders",20,6,TRUE,0,1,0
"South Dakota","SD",2020-06-02,"Biden",8,173,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",8,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",9,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",10,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",11,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",12,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",13,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",14,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",15,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",16,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Biden",17,174,FALSE,1,0,0
"South Dakota","SD",2020-06-02,"Sanders",19,174,FALSE,0,1,0
"South Dakota","SD",2020-06-02,"Sanders",20,174,FALSE,0,1,0
"South Dakota","SD",2020-06-02,"Sanders",21,174,FALSE,0,1,0
"South Dakota","SD",2020-06-02,"Sanders",22,174,FALSE,0,1,0
"South Dakota","SD",2020-06-02,"Split",18,174,FALSE,0.158,0.842,0
"Tennessee","TN",2020-03-03,"Biden",1,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",2,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",3,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",4,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",5,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",6,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",7,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",8,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",9,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",10,45,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",1,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",2,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",3,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",4,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",5,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",6,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",7,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",8,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",9,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",10,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",11,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",12,46,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",2,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",3,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",4,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",5,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",6,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",7,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",8,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",9,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",10,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",11,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Biden",12,47,TRUE,1,0,0
"Tennessee","TN",2020-03-03,"Other",22,45,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",23,45,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",24,45,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",21,46,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",22,46,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",23,46,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",24,46,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",21,47,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",22,47,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",23,47,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Other",24,47,TRUE,0,0,1
"Tennessee","TN",2020-03-03,"Sanders",18,45,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",19,45,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",20,45,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",21,45,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",13,46,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",14,46,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",15,46,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",16,46,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",17,46,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",18,46,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",19,46,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",20,46,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",14,47,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",15,47,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",16,47,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",17,47,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",18,47,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",19,47,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Sanders",20,47,TRUE,0,1,0
"Tennessee","TN",2020-03-03,"Unassigned",13,47,TRUE,0,0,0
"Texas","TX",2020-03-03,"Biden",1,47,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",1,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",2,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",3,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",4,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",5,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",6,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",7,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",8,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",9,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",10,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",11,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",12,48,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",1,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",2,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",3,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",4,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",5,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",6,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",7,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",8,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",9,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",10,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",11,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",12,49,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",1,50,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",2,50,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",3,50,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",4,50,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",5,50,TRUE,1,0,0
"Texas","TX",2020-03-03,"Biden",6,50,TRUE,1,0,0
